8.799999999999990052e+00,9.600000000000001421e+00,nan,1.650000000000009948e+01
7.999999999999979572e+00,8.549999999999986500e+00,8.799999999999990052e+00,1.035000000000001208e+01
8.299999999999982947e+00,9.299999999999997158e+00,9.449999999999999289e+00,1.690000000000010516e+01
7.649999999999980815e+00,nan,1.825000000000012434e+01,nan
nan,1.050000000000001421e+01,nan,nan
7.399999999999981704e+00,7.849999999999980105e+00,8.999999999999992895e+00,1.210000000000003695e+01
7.549999999999981171e+00,8.149999999999980815e+00,7.949999999999979750e+00,9.349999999999997868e+00
7.599999999999980993e+00,1.175000000000003197e+01,nan,9.149999999999995026e+00
7.299999999999982059e+00,7.499999999999981348e+00,7.099999999999982769e+00,8.199999999999981526e+00
9.299999999999997158e+00,1.035000000000001208e+01,1.205000000000003624e+01,1.610000000000009379e+01
9.149999999999995026e+00,9.399999999999998579e+00,1.075000000000001776e+01,nan
7.849999999999980105e+00,7.699999999999980638e+00,8.049999999999979394e+00,9.950000000000006395e+00
7.799999999999980282e+00,1.095000000000002061e+01,1.320000000000005258e+01,1.615000000000009450e+01
9.600000000000001421e+00,nan,nan,nan
6.599999999999984546e+00,7.399999999999981704e+00,7.199999999999982414e+00,1.045000000000001350e+01
8.249999999999982236e+00,1.000000000000000711e+01,1.290000000000004832e+01,nan
7.449999999999981526e+00,9.099999999999994316e+00,7.699999999999980638e+00,1.015000000000000924e+01
7.549999999999981171e+00,7.749999999999980460e+00,7.349999999999981881e+00,8.299999999999982947e+00
7.199999999999982414e+00,6.849999999999983658e+00,7.349999999999981881e+00,8.249999999999982236e+00
nan,9.399999999999998579e+00,1.010000000000000853e+01,3.585000000000010090e+01
7.399999999999981704e+00,7.149999999999982592e+00,7.549999999999981171e+00,9.299999999999997158e+00
nan,nan,nan,nan
7.249999999999982236e+00,8.199999999999981526e+00,7.499999999999981348e+00,9.500000000000000000e+00
9.399999999999998579e+00,1.100000000000002132e+01,9.299999999999997158e+00,1.130000000000002558e+01
9.650000000000002132e+00,nan,nan,nan
8.099999999999980105e+00,9.950000000000006395e+00,8.399999999999984368e+00,nan
8.099999999999980105e+00,nan,nan,3.280000000000027427e+01
nan,8.699999999999988631e+00,4.924999999999933920e+01,nan
nan,8.449999999999985079e+00,8.449999999999985079e+00,9.650000000000002132e+00
7.599999999999980993e+00,7.799999999999980282e+00,8.349999999999983658e+00,8.899999999999991473e+00
7.649999999999980815e+00,8.749999999999989342e+00,7.949999999999979750e+00,8.999999999999992895e+00
9.600000000000001421e+00,nan,9.199999999999995737e+00,1.515000000000008029e+01
1.010000000000000853e+01,nan,nan,nan
8.649999999999987921e+00,7.949999999999979750e+00,8.149999999999980815e+00,1.415000000000006608e+01
8.249999999999982236e+00,1.150000000000002842e+01,8.749999999999989342e+00,1.150000000000002842e+01
8.399999999999984368e+00,nan,nan,nan
nan,nan,9.500000000000000000e+00,nan
1.925000000000013856e+01,1.080000000000001847e+01,1.065000000000001634e+01,nan
7.449999999999981526e+00,8.849999999999990763e+00,7.899999999999979927e+00,9.099999999999994316e+00
7.499999999999981348e+00,8.499999999999985789e+00,7.899999999999979927e+00,1.135000000000002629e+01
7.749999999999980460e+00,6.749999999999984013e+00,nan,nan
9.550000000000000711e+00,9.399999999999998579e+00,8.299999999999982947e+00,1.075000000000001776e+01
nan,7.549999999999981171e+00,1.045000000000001350e+01,1.365000000000005898e+01
9.099999999999994316e+00,8.849999999999990763e+00,9.299999999999997158e+00,1.275000000000004619e+01
7.599999999999980993e+00,8.149999999999980815e+00,2.350000000000019895e+01,1.635000000000009734e+01
8.349999999999983658e+00,9.349999999999997868e+00,nan,nan
8.599999999999987210e+00,9.349999999999997868e+00,8.149999999999980815e+00,1.065000000000001634e+01
nan,nan,nan,nan
7.499999999999981348e+00,7.949999999999979750e+00,7.799999999999980282e+00,9.049999999999993605e+00
7.249999999999982236e+00,7.149999999999982592e+00,7.099999999999982769e+00,8.349999999999983658e+00
